Date,City,TAVG,TMAX,TMIN,Humidity (%),Precip (mm),Wind (km/h),Feels Like,Year,Month,Season
2021-05-28,Bangalore,22.1,26.3,16.3,54.0,0.8,10.1,23.1,2021,5,1
2021-05-28,Chennai,29.0,31.9,24.7,75.6,0.2,15.4,29.0,2021,5,1
2021-05-28,Kolkata,27.7,34.7,18.8,56.6,0.3,11.2,27.9,2021,5,1
2021-05-29,Mumbai,29.5,31.4,25.7,59.2,0.6,10.9,30.4,2021,5,1
2021-05-29,Delhi,34.5,36.5,30.9,64.2,1.0,8.6,36.2,2021,5,1
2021-05-29,Bangalore,24.0,29.6,18.9,87.4,0.3,18.3,25.2,2021,5,1
2021-05-29,Chennai,28.8,33.2,23.1,45.6,1.4,7.8,28.1,2021,5,1
2021-05-29,Kolkata,27.1,35.1,21.0,63.8,1.3,5.4,25.2,2021,5,1
2021-05-30,Mumbai,28.6,33.4,25.3,74.3,0.0,17.3,26.6,2021,5,1
2021-05-30,Delhi,33.2,35.8,29.6,59.1,1.8,15.7,34.1,2021,5,1
2021-05-30,Bangalore,24.1,29.6,18.3,61.8,0.8,17.3,22.6,2021,5,1
2021-05-30,Chennai,27.3,31.5,22.3,82.4,1.9,12.3,28.1,2021,5,1
2021-05-30,Kolkata,27.5,35.0,18.1,67.1,0.6,16.8,27.3,2021,5,1
2021-05-31,Mumbai,29.8,33.4,24.8,76.2,0.9,9.8,28.4,2021,5,1
2021-05-31,Delhi,33.6,36.2,29.1,52.7,0.1,16.3,34.0,2021,5,1
2021-05-31,Bangalore,24.7,28.6,19.8,78.9,1.0,12.6,26.2,2021,5,1
2021-05-31,Chennai,30.7,34.6,25.0,87.5,0.8,18.7,28.8,2021,5,1
2021-05-31,Kolkata,28.5,35.1,20.1,62.3,1.1,13.3,28.9,2021,5,1
2021-06-01,Mumbai,26.5,30.6,23.6,67.7,6.3,16.9,25.7,2021,6,2
2021-06-01,Delhi,34.0,36.1,31.1,45.1,9.6,17.1,34.8,2021,6,2
2021-06-01,Bangalore,22.3,28.2,17.3,63.2,16.7,15.6,20.9,2021,6,2
2021-06-01,Chennai,26.5,31.9,22.3,56.2,19.9,9.5,28.0,2021,6,2
2021-06-01,Kolkata,25.8,34.0,19.3,45.7,18.1,14.1,25.1,2021,6,2
2021-06-02,Mumbai,27.9,31.7,26.0,53.1,19.0,7.3,28.2,2021,6,2
2021-06-02,Delhi,32.9,36.5,29.9,47.6,16.5,5.5,31.6,2021,6,2
2021-06-02,Bangalore,22.7,29.4,16.0,68.7,10.3,11.9,23.7,2021,6,2
2021-06-02,Chennai,29.5,31.7,26.0,57.3,11.9,9.4,29.2,2021,6,2
2021-06-02,Kolkata,27.9,35.9,20.4,55.0,14.4,18.3,26.7,2021,6,2
2021-06-03,Mumbai,28.3,30.2,25.5,57.1,10.1,12.0,26.9,2021,6,2
2021-06-03,Delhi,33.5,35.2,31.2,85.4,3.7,13.0,32.7,2021,6,2
2021-06-03,Bangalore,21.3,26.5,16.9,55.7,2.0,7.7,19.3,2021,6,2
2021-06-03,Chennai,26.8,32.9,22.1,87.4,11.7,19.9,25.8,2021,6,2
2021-06-03,Kolkata,26.9,34.1,19.7,80.0,12.6,6.2,25.0,2021,6,2
2021-06-04,Mumbai,29.4,33.5,26.9,78.1,12.9,6.8,28.7,2021,6,2
2021-06-04,Delhi,33.6,34.5,31.5,74.0,16.3,9.7,33.3,2021,6,2
2021-06-04,Bangalore,23.0,27.5,19.9,46.3,5.2,18.5,22.1,2021,6,2
2021-06-04,Chennai,27.4,31.7,22.3,71.1,16.2,8.5,26.0,2021,6,2
2021-06-04,Kolkata,28.7,35.5,20.0,44.9,7.0,12.3,30.5,2021,6,2
2021-06-05,Mumbai,29.3,32.5,26.7,42.8,11.4,5.6,29.0,2021,6,2
2021-06-05,Delhi,32.9,34.9,30.1,73.1,3.0,15.5,32.7,2021,6,2
2021-06-05,Bangalore,20.9,27.3,16.1,74.1,17.9,12.1,19.0,2021,6,2
2021-06-05,Chennai,30.4,34.1,25.5,61.5,7.9,19.6,29.1,2021,6,2
2021-06-05,Kolkata,26.7,33.0,19.9,57.1,19.4,10.7,27.9,2021,6,2
2021-06-06,Mumbai,29.5,31.3,26.8,54.5,8.4,19.8,31.3,2021,6,2
2021-06-06,Delhi,32.9,34.7,31.4,87.6,1.9,11.6,34.5,2021,6,2
2021-06-06,Bangalore,23.3,29.6,18.6,83.9,16.9,6.7,23.0,2021,6,2
2021-06-06,Chennai,29.8,34.7,23.6,89.0,4.3,16.6,28.3,2021,6,2
2021-06-06,Kolkata,28.1,35.9,20.2,61.1,8.7,5.6,27.6,2021,6,2
2021-06-07,Mumbai,29.2,33.3,24.2,54.7,12.1,5.1,29.6,2021,6,2
2021-06-07,Delhi,32.8,35.5,28.2,60.6,19.5,16.7,33.3,2021,6,2
2021-06-07,Bangalore,22.6,26.9,19.6,45.9,18.8,8.9,23.9,2021,6,2
2021-06-07,Chennai,27.7,34.1,22.9,82.4,8.4,14.9,26.9,2021,6,2
2021-06-07,Kolkata,27.0,33.8,20.7,46.8,1.1,11.0,27.0,2021,6,2
2021-06-08,Mumbai,28.9,32.8,26.4,72.4,12.1,11.6,30.5,2021,6,2
2021-06-08,Delhi,34.1,36.1,31.6,53.7,18.6,6.0,32.5,2021,6,2
2021-06-08,Bangalore,23.5,30.0,16.2,42.8,17.1,6.5,21.9,2021,6,2
2021-06-08,Chennai,28.8,33.5,23.0,46.8,10.2,18.7,30.7,2021,6,2
2021-06-08,Kolkata,25.9,32.3,19.4,58.6,1.7,14.6,27.7,2021,6,2
2021-06-09,Mumbai,26.6,31.9,23.3,63.1,9.5,16.4,24.8,2021,6,2
2021-06-09,Delhi,32.5,33.6,30.0,74.4,2.6,17.8,32.9,2021,6,2
2021-06-09,Bangalore,22.6,28.9,16.1,66.7,16.3,16.2,21.0,2021,6,2
2021-06-09,Chennai,30.8,34.5,25.9,40.1,14.7,8.6,29.2,2021,6,2
2021-06-09,Kolkata,27.6,34.8,19.3,81.6,5.1,17.9,28.6,2021,6,2
2021-06-10,Mumbai,31.1,33.9,27.0,68.3,10.7,14.8,32.3,2021,6,2
2021-06-10,Delhi,32.1,34.5,29.8,44.4,17.7,5.4,31.5,2021,6,2
2021-06-10,Bangalore,24.8,28.7,19.8,75.4,1.9,10.8,24.2,2021,6,2
2021-06-10,Chennai,30.0,34.6,24.1,81.2,19.3,6.0,29.2,2021,6,2
2021-06-10,Kolkata,28.0,34.3,20.2,48.7,13.4,18.9,28.8,2021,6,2
2021-06-11,Mumbai,28.6,32.7,25.3,71.6,6.3,6.1,30.6,2021,6,2
2021-06-11,Delhi,33.8,36.5,30.6,71.2,12.4,16.9,32.0,2021,6,2
2021-06-11,Bangalore,22.2,28.2,17.6,51.8,16.3,19.2,21.1,2021,6,2
2021-06-11,Chennai,29.4,33.9,24.2,56.3,15.4,16.7,28.4,2021,6,2
2021-06-11,Kolkata,27.3,33.5,19.8,51.5,3.3,14.6,27.5,2021,6,2
2021-06-12,Mumbai,28.4,30.8,25.5,63.0,3.5,7.0,28.8,2021,6,2
2021-06-12,Delhi,32.8,34.4,30.8,51.6,14.1,16.3,31.5,2021,6,2
2021-06-12,Bangalore,24.0,29.0,19.8,51.7,10.0,14.8,22.4,2021,6,2
2021-06-12,Chennai,29.5,33.3,24.1,54.4,11.8,6.3,28.4,2021,6,2
2021-06-12,Kolkata,27.8,35.4,19.7,60.2,15.7,10.5,26.2,2021,6,2
2021-06-13,Mumbai,29.5,32.9,25.2,46.7,3.8,15.8,29.1,2021,6,2
2021-06-13,Delhi,32.6,33.2,30.9,88.7,7.2,12.7,33.9,2021,6,2
2021-06-13,Bangalore,24.0,29.3,17.5,78.4,3.8,10.2,22.3,2021,6,2
2021-06-13,Chennai,28.9,33.6,23.2,51.7,4.7,16.3,29.2,2021,6,2
2021-06-13,Kolkata,26.9,34.7,19.3,85.0,2.3,10.6,28.0,2021,6,2
2021-06-14,Mumbai,30.4,32.8,26.4,77.0,4.5,15.1,30.0,2021,6,2
2021-06-14,Delhi,33.9,36.3,30.6,83.5,19.8,6.1,34.1,2021,6,2
2021-06-14,Bangalore,24.7,28.6,19.0,67.1,12.4,12.0,25.7,2021,6,2
2021-06-14,Chennai,26.5,31.1,23.3,79.4,17.9,14.5,27.5,2021,6,2
2021-06-14,Kolkata,27.4,32.7,21.1,68.5,14.4,17.9,28.2,2021,6,2
2021-06-15,Mumbai,29.5,30.2,26.8,47.1,0.1,5.6,28.7,2021,6,2
2021-06-15,Delhi,31.2,33.1,29.9,61.8,11.2,9.5,32.3,2021,6,2
2021-06-15,Bangalore,21.8,26.0,17.5,65.3,12.9,8.8,22.3,2021,6,2
2021-06-15,Chennai,28.8,33.4,23.6,57.1,19.3,16.2,28.7,2021,6,2
2021-06-15,Kolkata,27.0,32.6,20.7,53.2,9.3,9.3,28.5,2021,6,2
2021-06-16,Mumbai,27.4,30.3,23.5,54.1,6.1,17.6,28.8,2021,6,2
2021-06-16,Delhi,32.1,34.5,30.6,72.3,10.0,14.5,31.7,2021,6,2
2021-06-16,Bangalore,24.0,29.7,18.2,64.4,19.8,19.0,22.4,2021,6,2
2021-06-16,Chennai,29.8,35.0,23.2,47.9,13.0,11.0,30.5,2021,6,2
2021-06-16,Kolkata,28.2,33.5,21.9,77.9,10.6,10.2,29.9,2021,6,2
2021-06-17,Mumbai,28.8,32.3,26.3,79.6,13.4,9.1,30.5,2021,6,2
2021-06-17,Delhi,33.2,34.4,31.2,40.9,4.7,17.8,33.2,2021,6,2
2021-06-17,Bangalore,23.7,28.3,18.5,41.9,5.7,7.4,22.0,2021,6,2
2021-06-17,Chennai,29.3,33.1,25.7,43.9,14.2,18.5,29.9,2021,6,2
2021-06-17,Kolkata,27.5,34.7,21.4,40.3,7.2,12.4,25.7,2021,6,2
2021-06-18,Mumbai,29.9,33.5,26.5,82.7,9.7,13.2,29.5,2021,6,2
2021-06-18,Delhi,32.7,34.3,30.5,82.0,3.9,16.8,33.6,2021,6,2
2021-06-18,Bangalore,22.2,26.7,18.9,43.1,13.7,16.3,22.5,2021,6,2
2021-06-18,Chennai,29.5,34.0,25.6,49.6,7.4,16.8,28.3,2021,6,2
2021-06-18,Kolkata,26.2,33.6,20.2,72.9,2.2,15.7,24.7,2021,6,2
2021-06-19,Mumbai,29.4,31.7,25.5,87.0,8.6,18.3,28.7,2021,6,2
2021-06-19,Delhi,33.6,37.0,31.5,57.0,3.6,13.2,34.0,2021,6,2
2021-06-19,Bangalore,22.3,26.4,19.4,88.8,6.0,15.9,23.7,2021,6,2
2021-06-19,Chennai,28.9,32.8,25.2,86.2,15.0,6.9,30.8,2021,6,2
2021-06-19,Kolkata,26.4,32.7,22.0,86.2,5.6,8.1,26.3,2021,6,2
2021-06-20,Mumbai,28.5,32.8,24.8,45.0,8.0,15.7,30.1,2021,6,2
2021-06-20,Delhi,32.2,35.9,29.2,88.8,6.0,10.0,33.1,2021,6,2
2021-06-20,Bangalore,22.8,28.9,16.6,53.5,19.4,10.5,23.4,2021,6,2
2021-06-20,Chennai,27.8,33.7,22.8,77.3,13.1,16.8,28.1,2021,6,2
2021-06-20,Kolkata,27.6,32.1,21.6,70.9,17.6,6.4,28.9,2021,6,2
2021-06-21,Mumbai,28.9,33.7,25.4,83.3,5.3,16.2,29.4,2021,6,2
2021-06-21,Delhi,31.2,33.2,31.0,75.4,13.1,9.8,30.0,2021,6,2
2021-06-21,Bangalore,21.2,27.5,16.3,45.2,10.4,17.4,21.1,2021,6,2
2021-06-21,Chennai,29.4,34.3,25.4,68.4,0.7,8.7,28.2,2021,6,2
2021-06-21,Kolkata,26.3,34.5,19.0,50.9,13.6,5.9,26.0,2021,6,2
2021-06-22,Mumbai,29.0,33.7,25.7,50.3,0.9,7.0,27.5,2021,6,2
2021-06-22,Delhi,31.5,34.2,30.4,81.3,16.8,5.9,30.0,2021,6,2
2021-06-22,Bangalore,21.4,26.1,16.2,77.4,7.2,18.9,20.4,2021,6,2
2021-06-22,Chennai,29.2,33.5,25.9,57.4,4.5,12.5,27.9,2021,6,2
2021-06-22,Kolkata,28.0,35.7,20.8,65.7,6.1,11.7,29.9,2021,6,2
2021-06-23,Mumbai,28.4,30.5,24.8,41.2,5.1,7.0,29.8,2021,6,2
2021-06-23,Delhi,32.4,34.1,30.3,67.9,1.6,8.5,30.7,2021,6,2
2021-06-23,Bangalore,24.0,29.5,18.8,75.3,16.4,15.6,22.3,2021,6,2
2021-06-23,Chennai,27.6,32.1,24.8,77.3,4.2,16.8,26.2,2021,6,2
2021-06-23,Kolkata,27.5,35.8,18.9,42.3,15.8,11.3,28.1,2021,6,2
2021-06-24,Mumbai,28.2,30.9,23.7,58.3,19.5,8.7,26.4,2021,6,2
2021-06-24,Delhi,33.8,35.7,30.6,43.1,15.1,18.5,35.7,2021,6,2
2021-06-24,Bangalore,23.5,28.9,18.5,71.4,4.0,18.8,22.3,2021,6,2
2021-06-24,Chennai,29.8,35.0,22.8,64.4,6.9,16.6,31.1,2021,6,2
2021-06-24,Kolkata,27.1,34.9,19.9,81.0,6.3,11.3,28.2,2021,6,2
2021-06-25,Mumbai,29.1,30.2,26.6,53.4,1.7,15.0,29.1,2021,6,2
2021-06-25,Delhi,30.4,33.4,28.1,43.8,3.3,9.8,30.4,2021,6,2
2021-06-25,Bangalore,22.7,26.5,17.3,74.6,0.0,7.0,22.8,2021,6,2
2021-06-25,Chennai,27.5,32.9,22.6,55.6,13.9,7.1,25.6,2021,6,2
2021-06-25,Kolkata,28.1,34.1,21.1,42.9,4.2,6.2,29.2,2021,6,2
2021-06-26,Mumbai,27.6,32.4,24.5,45.5,12.1,9.6,27.7,2021,6,2
2021-06-26,Delhi,32.4,35.3,28.2,76.6,12.2,19.6,31.5,2021,6,2
2021-06-26,Bangalore,21.7,27.9,16.4,48.1,19.3,19.0,22.8,2021,6,2
2021-06-26,Chennai,27.8,31.2,25.1,63.4,18.5,16.7,26.2,2021,6,2
2021-06-26,Kolkata,26.6,32.2,19.2,45.8,4.7,19.9,27.5,2021,6,2
2021-06-27,Mumbai,30.6,33.9,25.9,89.4,19.2,15.0,32.5,2021,6,2
2021-06-27,Delhi,32.6,35.8,29.4,61.0,5.8,10.5,34.1,2021,6,2
2021-06-27,Bangalore,22.9,27.5,19.3,41.7,19.7,7.4,21.7,2021,6,2
2021-06-27,Chennai,27.7,32.1,23.3,81.5,19.0,14.5,28.9,2021,6,2
2021-06-27,Kolkata,28.4,34.1,20.9,76.6,9.2,15.2,29.3,2021,6,2
2021-06-28,Mumbai,29.3,31.4,25.3,61.2,8.0,18.7,27.9,2021,6,2
2021-06-28,Delhi,33.8,34.4,31.9,59.2,13.3,11.3,35.1,2021,6,2
2021-06-28,Bangalore,20.6,26.6,16.3,46.5,12.4,17.2,20.9,2021,6,2
2021-06-28,Chennai,28.5,32.3,24.4,87.5,7.6,17.8,29.0,2021,6,2
2021-06-28,Kolkata,25.3,32.6,18.8,49.4,15.0,19.6,24.6,2021,6,2
2021-06-29,Mumbai,28.8,30.6,26.6,44.4,3.4,18.5,29.3,2021,6,2
2021-06-29,Delhi,33.0,36.1,28.1,83.9,16.3,7.1,34.3,2021,6,2
2021-06-29,Bangalore,21.6,26.8,17.7,58.4,1.6,9.2,22.3,2021,6,2
2021-06-29,Chennai,29.7,33.7,24.9,82.0,5.2,14.2,31.1,2021,6,2
2021-06-29,Kolkata,27.8,34.2,19.5,40.4,4.1,5.3,27.4,2021,6,2
2021-06-30,Mumbai,29.7,31.9,26.7,40.8,18.3,8.6,30.9,2021,6,2
2021-06-30,Delhi,32.2,34.4,28.6,83.6,14.7,6.7,30.3,2021,6,2
2021-06-30,Bangalore,22.0,26.7,16.1,50.8,2.1,15.2,22.1,2021,6,2
2021-06-30,Chennai,28.5,34.8,23.3,55.3,3.1,17.7,28.1,2021,6,2
2021-06-30,Kolkata,28.7,34.5,21.0,55.0,15.2,17.4,26.8,2021,6,2
2021-07-01,Mumbai,29.1,32.0,25.0,86.4,1.3,14.3,27.9,2021,7,2
2021-07-01,Delhi,28.9,36.4,19.7,65.7,7.3,6.5,30.6,2021,7,2
2021-07-01,Bangalore,23.7,28.0,18.7,61.8,10.8,18.9,24.8,2021,7,2
2021-07-01,Chennai,29.5,33.1,25.9,58.6,17.3,15.5,27.7,2021,7,2
2021-07-01,Kolkata,26.2,35.0,19.0,82.3,0.0,13.6,27.8,2021,7,2
2021-07-02,Mumbai,29.6,32.8,26.9,51.4,18.6,17.3,29.6,2021,7,2
2021-07-02,Delhi,27.3,34.4,21.2,71.0,6.2,14.0,26.5,2021,7,2
2021-07-02,Bangalore,22.6,28.4,16.9,88.1,3.3,17.2,20.7,2021,7,2
2021-07-02,Chennai,27.6,33.5,22.5,80.9,12.7,10.7,27.9,2021,7,2
2021-07-02,Kolkata,28.1,34.0,20.9,72.4,5.7,18.8,29.9,2021,7,2
2021-07-03,Mumbai,27.6,31.7,23.3,70.5,16.4,8.1,28.4,2021,7,2
2021-07-03,Delhi,25.9,33.5,19.3,43.1,11.6,9.0,25.3,2021,7,2
2021-07-03,Bangalore,24.0,29.0,18.9,53.3,6.0,9.0,25.6,2021,7,2
2021-07-03,Chennai,28.7,33.8,23.2,40.6,0.5,13.5,27.6,2021,7,2
2021-07-03,Kolkata,29.1,35.5,21.6,41.0,8.3,5.3,29.8,2021,7,2
2021-07-04,Mumbai,29.3,33.7,26.3,63.4,2.6,5.1,29.9,2021,7,2
2021-07-04,Delhi,25.9,33.4,18.8,84.3,9.1,13.4,27.3,2021,7,2
2021-07-04,Bangalore,23.7,27.4,18.0,40.0,9.4,14.2,25.6,2021,7,2
2021-07-04,Chennai,29.4,34.8,22.7,55.0,6.7,12.4,29.1,2021,7,2
2021-07-04,Kolkata,25.4,34.0,18.1,40.9,16.6,12.4,25.6,2021,7,2
2021-07-05,Mumbai,29.5,33.6,23.9,45.3,16.6,12.4,27.6,2021,7,2
2021-07-05,Delhi,25.9,33.7,18.7,52.7,15.6,5.2,24.4,2021,7,2
2021-07-05,Bangalore,22.6,26.6,17.7,43.7,18.2,5.5,23.0,2021,7,2
2021-07-05,Chennai,27.0,32.1,23.5,84.4,10.5,10.5,25.8,2021,7,2
2021-07-05,Kolkata,26.7,34.4,19.9,67.4,4.9,14.8,25.2,2021,7,2
2021-07-06,Mumbai,27.7,33.2,23.6,89.7,3.3,12.2,26.4,2021,7,2
2021-07-06,Delhi,27.0,34.3,19.6,72.0,9.3,16.4,26.9,2021,7,2
2021-07-06,Bangalore,22.8,26.6,17.3,86.5,1.3,6.6,23.4,2021,7,2
2021-07-06,Chennai,28.7,31.7,24.3,68.8,14.1,7.0,30.6,2021,7,2
2021-07-06,Kolkata,25.9,32.5,19.0,72.1,0.5,18.0,25.6,2021,7,2
2021-07-07,Mumbai,27.4,32.4,23.2,64.4,5.9,15.4,26.3,2021,7,2
2021-07-07,Delhi,27.2,36.8,18.1,61.1,5.4,15.7,26.2,2021,7,2
2021-07-07,Bangalore,24.6,29.4,18.0,45.6,12.5,15.4,23.0,2021,7,2
2021-07-07,Chennai,29.7,33.2,24.3,48.5,6.9,10.9,28.0,2021,7,2
2021-07-07,Kolkata,27.3,35.1,21.0,56.5,6.5,15.8,26.7,2021,7,2
2021-07-08,Mumbai,30.9,33.7,26.9,42.7,11.8,6.0,29.5,2021,7,2
2021-07-08,Delhi,28.6,34.5,22.0,67.3,18.9,17.4,26.9,2021,7,2
2021-07-08,Bangalore,23.7,27.6,18.7,83.7,14.3,9.4,24.1,2021,7,2
2021-07-08,Chennai,27.2,32.2,22.5,86.7,18.7,8.1,28.1,2021,7,2
2021-07-08,Kolkata,26.1,33.9,18.4,56.4,2.0,6.3,26.8,2021,7,2
2021-07-09,Mumbai,28.4,30.6,24.4,47.7,8.0,17.1,27.1,2021,7,2
2021-07-09,Delhi,27.0,35.9,19.4,60.6,8.2,10.8,25.4,2021,7,2
2021-07-09,Bangalore,24.4,28.5,19.1,81.9,10.4,8.0,23.9,2021,7,2
2021-07-09,Chennai,28.3,34.4,23.7,89.5,13.8,16.8,28.7,2021,7,2
2021-07-09,Kolkata,26.7,35.7,19.6,62.6,9.4,6.5,25.1,2021,7,2
2021-07-10,Mumbai,28.3,30.6,24.9,77.2,19.5,17.0,29.2,2021,7,2
2021-07-10,Delhi,27.9,35.9,18.4,49.4,2.1,13.2,28.1,2021,7,2
2021-07-10,Bangalore,23.0,26.6,19.2,86.1,14.7,13.9,22.7,2021,7,2
2021-07-10,Chennai,27.5,32.4,24.5,75.0,19.2,12.8,28.3,2021,7,2
2021-07-10,Kolkata,27.4,32.7,20.7,40.4,17.6,11.9,25.6,2021,7,2
2021-07-11,Mumbai,28.7,33.0,24.3,87.2,0.0,17.7,29.7,2021,7,2
2021-07-11,Delhi,26.6,35.1,19.8,87.4,17.2,12.8,26.3,2021,7,2
2021-07-11,Bangalore,23.3,28.3,19.9,49.7,17.2,5.5,25.1,2021,7,2
2021-07-11,Chennai,28.9,32.9,24.1,58.8,18.9,11.3,28.6,2021,7,2
2021-07-11,Kolkata,27.6,35.6,19.7,48.6,1.6,5.4,28.0,2021,7,2
2021-07-12,Mumbai,29.1,33.4,26.4,40.6,3.4,16.4,29.7,2021,7,2
2021-07-12,Delhi,28.4,34.6,20.5,57.0,1.6,14.1,26.5,2021,7,2
2021-07-12,Bangalore,24.5,27.1,20.0,81.9,0.1,10.8,25.9,2021,7,2
2021-07-12,Chennai,26.6,31.1,23.2,68.4,7.9,18.4,25.6,2021,7,2
2021-07-12,Kolkata,25.6,32.9,19.3,68.1,17.8,11.7,26.7,2021,7,2
2021-07-13,Mumbai,29.8,33.0,25.1,66.8,0.5,11.4,28.8,2021,7,2
2021-07-13,Delhi,27.4,34.3,20.5,48.7,14.0,9.3,28.8,2021,7,2
2021-07-13,Bangalore,24.2,29.3,18.3,58.2,2.1,16.5,25.0,2021,7,2
2021-07-13,Chennai,28.8,34.1,23.7,56.3,16.8,13.8,27.9,2021,7,2
2021-07-13,Kolkata,26.9,32.8,19.3,86.9,14.4,12.5,26.2,2021,7,2
2021-07-14,Mumbai,27.7,32.5,23.3,80.8,14.7,16.4,27.3,2021,7,2
2021-07-14,Delhi,27.7,37.0,18.2,56.9,18.8,6.6,27.3,2021,7,2
2021-07-14,Bangalore,23.9,27.0,19.3,52.6,5.6,16.3,23.9,2021,7,2
2021-07-14,Chennai,29.1,31.6,25.5,45.4,10.3,12.4,28.3,2021,7,2
2021-07-14,Kolkata,27.4,33.6,19.3,68.7,3.8,6.2,27.1,2021,7,2
2021-07-15,Mumbai,27.1,30.3,24.6,45.8,16.3,10.5,26.0,2021,7,2
2021-07-15,Delhi,27.6,35.6,18.2,58.6,14.2,15.5,26.1,2021,7,2
2021-07-15,Bangalore,22.6,28.4,18.8,77.7,2.0,6.2,21.3,2021,7,2
2021-07-15,Chennai,29.3,34.8,23.0,88.4,3.1,6.0,28.2,2021,7,2
2021-07-15,Kolkata,24.2,32.1,18.2,83.4,3.8,10.8,22.7,2021,7,2
2021-07-16,Mumbai,29.4,34.0,24.0,61.1,14.5,14.9,30.7,2021,7,2
2021-07-16,Delhi,26.9,35.6,18.2,89.8,12.6,9.4,25.5,2021,7,2
2021-07-16,Bangalore,21.8,26.6,16.4,72.9,3.6,5.0,21.3,2021,7,2
2021-07-16,Chennai,29.2,33.8,24.4,65.2,9.1,9.9,30.4,2021,7,2
2021-07-16,Kolkata,27.0,32.4,21.9,62.2,3.3,18.7,25.6,2021,7,2
2021-07-17,Mumbai,28.7,31.1,25.0,68.0,20.0,12.1,29.1,2021,7,2
2021-07-17,Delhi,28.1,34.6,21.3,58.4,11.9,14.8,27.1,2021,7,2
2021-07-17,Bangalore,23.3,27.1,19.0,65.6,3.3,9.3,24.0,2021,7,2
2021-07-17,Chennai,27.7,33.7,22.9,40.5,6.1,10.3,26.9,2021,7,2
2021-07-17,Kolkata,26.9,34.2,19.1,86.9,15.0,13.5,28.8,2021,7,2
2021-07-18,Mumbai,28.3,30.2,26.4,87.1,11.7,10.5,29.4,2021,7,2
2021-07-18,Delhi,27.1,35.3,19.0,46.3,15.5,15.0,27.5,2021,7,2
2021-07-18,Bangalore,22.0,26.5,18.4,61.4,4.4,6.2,20.2,2021,7,2
2021-07-18,Chennai,29.1,31.7,25.8,45.8,14.8,15.6,29.4,2021,7,2
2021-07-18,Kolkata,27.4,34.6,21.9,70.3,12.1,7.4,28.9,2021,7,2
2021-07-19,Mumbai,29.3,30.8,26.6,64.6,10.7,19.4,30.1,2021,7,2
2021-07-19,Delhi,28.4,33.7,21.6,84.8,12.5,7.3,30.2,2021,7,2
2021-07-19,Bangalore,22.3,27.2,17.0,41.4,9.8,14.6,20.6,2021,7,2
2021-07-19,Chennai,27.9,33.6,23.3,80.6,6.4,7.9,28.1,2021,7,2
2021-07-19,Kolkata,26.6,33.9,20.7,82.1,9.5,10.2,28.2,2021,7,2
2021-07-20,Mumbai,29.2,33.7,24.3,40.1,8.3,15.0,28.4,2021,7,2
2021-07-20,Delhi,27.7,34.7,20.2,55.9,8.5,7.9,28.9,2021,7,2
2021-07-20,Bangalore,22.1,27.3,16.2,68.4,19.1,11.6,22.8,2021,7,2
2021-07-20,Chennai,28.5,32.8,25.0,68.6,10.2,16.5,28.4,2021,7,2
2021-07-20,Kolkata,24.6,32.7,18.4,52.7,10.3,17.7,24.8,2021,7,2
2021-07-21,Mumbai,26.4,30.7,23.5,54.0,0.4,11.0,25.2,2021,7,2
2021-07-21,Delhi,27.4,34.7,20.7,75.4,2.4,16.3,27.9,2021,7,2
2021-07-21,Bangalore,23.2,26.3,18.6,87.1,18.9,19.9,21.8,2021,7,2
2021-07-21,Chennai,27.7,32.5,23.3,43.1,5.2,9.3,28.8,2021,7,2
2021-07-21,Kolkata,25.8,34.0,19.3,71.5,10.5,13.2,26.4,2021,7,2
2021-07-22,Mumbai,29.7,31.5,26.4,43.7,9.5,12.9,30.4,2021,7,2
2021-07-22,Delhi,29.3,36.7,21.2,58.5,0.9,17.2,30.3,2021,7,2
2021-07-22,Bangalore,22.3,28.4,16.7,42.8,4.6,13.0,22.8,2021,7,2
2021-07-22,Chennai,28.5,33.0,24.1,66.0,19.5,16.1,27.5,2021,7,2
2021-07-22,Kolkata,28.0,35.8,18.5,89.8,13.6,16.6,26.6,2021,7,2
2021-07-23,Mumbai,26.7,30.3,24.7,87.3,0.5,16.8,27.7,2021,7,2
2021-07-23,Delhi,28.8,36.8,21.5,44.8,4.1,10.5,27.1,2021,7,2
2021-07-23,Bangalore,23.1,29.4,17.9,78.1,19.0,11.5,24.6,2021,7,2
2021-07-23,Chennai,30.3,33.5,25.7,42.1,18.0,10.3,30.1,2021,7,2
2021-07-23,Kolkata,25.6,34.1,18.8,80.0,0.5,13.2,24.9,2021,7,2
2021-07-24,Mumbai,28.7,31.6,24.6,84.6,6.1,13.8,28.1,2021,7,2
2021-07-24,Delhi,28.2,35.9,19.3,67.6,5.2,5.8,27.6,2021,7,2
2021-07-24,Bangalore,22.7,26.2,18.8,78.1,2.6,13.2,22.0,2021,7,2
2021-07-24,Chennai,26.7,32.0,23.1,46.9,4.3,16.4,26.6,2021,7,2
2021-07-24,Kolkata,27.0,34.0,19.2,58.4,11.1,11.4,25.3,2021,7,2
2021-07-25,Mumbai,28.0,32.9,24.3,53.7,6.9,10.7,26.6,2021,7,2
2021-07-25,Delhi,27.1,35.3,18.7,90.0,11.1,12.2,25.4,2021,7,2
2021-07-25,Bangalore,23.8,28.9,19.8,79.6,6.6,9.7,22.0,2021,7,2
2021-07-25,Chennai,27.8,31.1,25.7,41.4,17.5,5.3,27.5,2021,7,2
